"Recidivated"
0.0230580762250454
0.0492105263157895
0.0825499092558984
0.114491833030853
0.147631578947368
0.176079854809437
0.201533575317604
0.224092558983666
0.248248638838476
0.267313974591652
0.28538112522686
0.303548094373866
0.320816696914701
0.33519056261343
0.347767695099818
0.360344827586207
0.371624319419238
0.382803992740472
0.392087114337568
0.400172413793103
0.408457350272232
0.416143375680581
0.424029038112523
0.432014519056261
0.439500907441016
0.44519056261343
0.452177858439201
0.457967332123412
0.463357531760436
0.468548094373866
0.473638838475499
0.478529945553539
0.482722323049002
0.486914700544465
0.491206896551724
0.495698729582577
0.499491833030853
0.502785843920145
0.505980036297641
0.508675136116152
0.511170598911071
0.513965517241379
0.516361161524501
0.518457350272232
0.521052631578947
0.523248638838475
0.525344827586207
0.527840290381125
0.529736842105263
0.532032667876588
0.534029038112523
0.536125226860254
0.538421052631579
0.540018148820327
0.541515426497278
0.543312159709619
0.545508166969147
0.546905626134301
0.548502722323049
0.550099818511797
